id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm1204402,Ricky Gervais: SuperNature,MOVIE,"Follows Ricky Gervais as he gives his take on the rules of comedy, spoiling his cat and debunks the supernatural, concluding that actual nature is super enough.",2022,,64,['comedy'],['GB'],,tt19885626,7.8,3256,0.0,0.0
tm1001097,Beauty,MOVIE,"A young singer on the brink of a promising career finds herself torn between a domineering family, industry pressures and her love for her girlfriend.",2022,R,95,"['drama', 'music', 'romance']",['US'],,tt11364112,3.9,492,0.0,0.0
tm525645,Fear Street: Part One - 1994,MOVIE,A circle of teenage friends accidentally encounter the ancient evil responsible for a series of brutal murders that have plagued their town for over 300 years. Welcome to Shadyside.,2021,,107,"['drama', 'horror', 'fantasy']",['US'],,tt6566576,6.2,77401,0.0,0.0
ts289334,Sex/Life,SHOW,A suburban mother of two takes a fantasy-charged trip down memory lane that sets her very married present on a collision course with her wild-child past.,2021,TV-MA,47,"['comedy', 'drama', 'romance']",['US'],2,tt10839422,5.4,20549,0.0,0.0
tm1022953,Who We Are: A Chronicle of Racism in America,MOVIE,"Jeffery Robinson's talk on the history of U.S. anti-Black racism, with archival footage and interviews.",2022,PG-13,117,['documentation'],['US'],,tt14030682,6.2,715,0.0,0.0
tm1038686,Bo Burnham: Inside,MOVIE,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",2021,R,87,"['comedy', 'drama', 'music', 'reality']",['US'],,tt14544192,8.7,44074,0.0,0.0
tm1180524,Av: The Hunt,MOVIE,"Police officer Sedat raids a derelict apartment squatted by a young couple. The man is killed, the young woman, Ayşe, escapes. When her friends and relatives offer no help, Ayşe is forced to steal cash and a car from her father and flee town like an outlaw. The chase goes deeper into the wild. Along with three men he has recruited, Sedat is pursuing her, out to kill in the name of honour. Taking off from the suburbs of Anatolia, Av: The Hunt continues reaching breath-taking natural landscapes, and recounts how a young woman is pulled into spiral of violence while trying to escape the patriarchal society she lives in.",2021,,86,"['thriller', 'action']",['TR'],,tt8131720,5.5,344,0.0,0.0
ts310057,True Story,SHOW,A world-famous comedian desperately searches for a way out after a night in Philadelphia with his brother threatens to sabotage more than his success.,2021,TV-MA,39,"['drama', 'thriller', 'comedy', 'crime']",['US'],1,tt13655456,7.4,17567,0.0,0.0
ts328625,The Guardians of Justice,SHOW,"When their seemingly fearless leader self-destructs, a team of troubled superheroes must confront festering evil in the world — and in themselves.",2022,TV-MA,29,"['action', 'scifi']",['US'],1,,,,0.0,0.0
tm501313,Gunpowder Milkshake,MOVIE,Three generations of women fight back against those who could take everything from them.,2021,R,114,"['action', 'thriller', 'crime']","['FR', 'DE', 'US']",,tt8368408,6.0,42709,0.0,0.0
tm1137051,Bubble,MOVIE,"In an abandoned Tokyo overrun by bubbles and gravitational abnormalities, one gifted young man has a fateful meeting with a mysterious girl.",2022,PG,101,"['scifi', 'fantasy', 'romance', 'sport', 'thriller', 'animation', 'action', 'drama']",['JP'],,tt16360006,6.3,4597,0.0,0.0
tm471968,Passing,MOVIE,"In 1920s New York City, a Black woman finds her world upended when her life becomes intertwined with a former childhood friend who's passing as white.",2021,PG-13,98,"['drama', 'thriller']","['US', 'CA', 'GB']",,tt8893974,6.7,13803,0.0,0.0
tm1111987,Munich: The Edge of War,MOVIE,"At the tense 1938 Munich Conference, former friends who now work for opposing governments become reluctant spies racing to expose a Nazi secret.",2022,PG-13,129,"['drama', 'history', 'thriller']",['GB'],,tt7475578,6.8,28352,0.0,0.0
ts300391,Clickbait,SHOW,"When family man Nick Brewer is abducted in a crime with a sinister online twist, those closest to him race to uncover who is behind it and why.",2021,TV-MA,46,"['crime', 'drama', 'thriller']","['US', 'AU']",1,tt10888878,7.2,51476,0.0,0.0
ts273436,Murder Among the Mormons,SHOW,High-stakes exploits turn deadly — and shake a global church to its core — in this extraordinary true crime story.,2021,TV-14,53,"['documentation', 'crime', 'history']",['US'],1,tt13987620,7.0,6309,0.0,0.0
ts281225,Wrong Side of the Tracks,SHOW,"When his teenage granddaughter falls victim to the drug dealers overtaking his neighborhood, a fed-up war veteran takes matters into his own hands.",2021,TV-MA,71,"['action', 'crime', 'drama', 'thriller']",['ES'],2,tt13980362,6.7,1671,0.0,0.0
tm1048362,Army of Thieves,MOVIE,A mysterious woman recruits bank teller Ludwig Dieter to lead a group of aspiring thieves on a top-secret heist during the early stages of the zombie apocalypse.,2021,R,127,"['comedy', 'crime', 'thriller', 'scifi', 'horror', 'romance', 'action']","['DE', 'US']",,tt13024674,6.4,73790,0.0,0.0
ts349630,Love on the Spectrum U.S.,SHOW,It follows people on the autism spectrum as they navigate the world of dating and relationships.,2022,TV-14,41,"['reality', 'documentation', 'romance']",['US'],1,tt19037550,8.2,1097,0.0,0.0
ts286731,Komi Can't Communicate,SHOW,"At a high school full of unique characters, Tadano helps his shy and unsociable classmate Komi reach her goal of making friends with 100 people.",2021,TV-14,24,"['drama', 'animation', 'comedy', 'romance']",['JP'],2,tt14626352,7.8,5462,0.0,0.0
ts232107,The Silent Sea,SHOW,"During a perilous 24-hour mission on the moon, space explorers try to retrieve samples from an abandoned research facility steeped in classified secrets.",2021,TV-MA,45,"['scifi', 'thriller', 'horror', 'drama']",['KR'],1,tt11570202,6.9,19592,0.0,0.0
ts296472,The Chestnut Man,SHOW,"At a grisly murder scene sits a figurine made of chestnuts. From this creepy clue, two detectives hunt a killer linked to a politician's missing child.",2021,TV-MA,55,"['crime', 'drama', 'thriller']",['DK'],1,tt10834220,7.7,42817,0.0,0.0
ts88578,Firefly Lane,SHOW,"For decades, childhood best friends Kate and Tully have weathered life's storms together -- until a betrayal threatens to break them apart for good.",2021,TV-MA,50,"['drama', 'romance']",['US'],1,tt9012876,7.4,20748,0.0,0.0
tm1165983,The Weekend Away,MOVIE,"When her best friend vanishes during a girls' trip to Croatia, Beth races to figure out what happened. But each clue yields another unsettling deception.",2022,,90,"['thriller', 'crime', 'drama']",['GB'],,tt14817272,5.6,22686,0.0,0.0
tm1198242,Jackass 4.5,MOVIE,"Through outrageous, never-before-seen footage, witness the making of the Jackass crew's last go at wild stunts.",2022,,90,['comedy'],['US'],,tt18258584,,,0.0,0.0
tm1196705,A Perfect Pairing,MOVIE,It follows a hard-driving LA wine-company executive who travels to an Australian sheep station to land a major client and there she ends up working as a ranch hand and sparking with a rugged local.,2022,,101,"['comedy', 'romance']","['US', 'AU']",,tt15215512,6.1,9742,0.0,0.0
tm1219452,Cristela Alonzo: Middle Classy,MOVIE,"In the follow up to her 2016 comedy special, Lower Classy, Cristela Alonzo is back for her second Netflix comedy special, Middle Classy. With more money and a smile big enough to show off her hard earned new teeth, Cristela is living the American Dream. She hilariously shares the joys of aging in her forties, her first ever experience with a gyno, and the importance of family.",2022,,60,"['comedy', 'documentation']",[],,tt18312376,6.8,211,0.0,0.0
tm456513,Army of the Dead,MOVIE,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",2021,R,148,"['horror', 'thriller', 'crime', 'scifi', 'action']",['US'],,tt0993840,5.7,169348,0.0,0.0
tm1138477,Downfall: The Case Against Boeing,MOVIE,Investigators reveal how Boeing’s alleged priority of profit over safety could have contributed to two catastrophic crashes within months of each other.,2022,R,89,['documentation'],['US'],,tt11893274,7.4,10313,0.0,0.0
tm1166288,Rescued by Ruby,MOVIE,"Chasing his dream to join an elite K-9 unit, a state trooper partners with a fellow underdog: clever but naughty shelter pup Ruby. Based on a true story.",2022,,93,"['family', 'drama']",['CA'],,tt11278476,7.1,7485,0.0,0.0
tm1064065,Black Crab,MOVIE,"In a post-apocalyptic world, six soldiers on a covert mission must transport a mysterious package across a frozen archipelago. Noomi Rapace stars.",2022,,114,"['scifi', 'thriller', 'war', 'action', 'drama']",['SE'],,tt6708668,5.6,19159,0.0,0.0
tm1119272,14 Peaks: Nothing Is Impossible,MOVIE,"In 2019, Nepalese mountain climber Nirmal “Nims” Purja set out to do the unthinkable by climbing the world’s fourteen highest summits in less than seven months. (The previous record was eight years). He called the effort “Project Possible 14/7” and saw it as a way to inspire others to strive for greater heights in any pursuit. The film follows his team as they seek to defy naysayers and push the limits of human endurance.",2021,,101,"['documentation', 'sport']",['US'],,tt14079374,7.7,24213,0.0,0.0
ts343430,The 7 Lives of Lea,SHOW,"After finding a young man's remains, Léa wakes up in the 90s and body swaps seven times as she tries to solve the mystery of his death — and prevent it.",2022,TV-MA,45,"['drama', 'thriller', 'fantasy', 'crime']",['FR'],1,tt14140886,7.5,2684,0.0,0.0
tm851128,Bigbug,MOVIE,"Set in the world of 2045, where communities have robotic helpers, a group of suburbanites are locked in for their protection by their household robots, while a rogue, self-aware AI android revolt uprising takes place outside.",2022,R,111,"['comedy', 'scifi', 'fantasy']",['FR'],,tt11541872,5.4,7483,0.0,0.0
tm1137119,Image of Victory,MOVIE,1948: an Egyptian filmmaker is creating newsreel stories about a volunteer force tasked to liberate Palestinian farmers. The journey propels him towards a chance encounter with a tenacious young leader of a nearby commune that will set in motion events that will change their lives forever.,2021,,128,"['war', 'history', 'drama']",['IL'],,tt14556392,7.5,178,0.0,0.0
tm1166024,Choose or Die,MOVIE,"In pursuit of an unclaimed $125,000 prize, a broke college dropout decides to play an obscure, 1980s survival computer game. But the game curses her, and she’s faced with dangerous choices and reality-warping challenges. After a series of unexpectedly terrifying moments, she realizes she’s no longer playing for the money but for her life.",2022,,85,"['scifi', 'thriller', 'drama', 'horror']",['GB'],,tt11514780,4.7,18307,0.0,0.0
tm1046932,Kate,MOVIE,A ruthless criminal operative has less than 24 hours to exact revenge on her enemies and in the process forms an unexpected bond with the daughter of one of her past victims.,2021,R,106,"['action', 'drama', 'thriller', 'crime']","['US', 'JP', 'TH']",,tt7737528,6.2,59480,0.0,0.0
tm992844,The Dig,MOVIE,"As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain future‎.",2021,PG-13,112,"['history', 'drama']",['GB'],,tt3661210,7.1,73079,0.0,0.0
ts225645,The Chair,SHOW,"At a major university, the first woman of color to become chair tries to meet the dizzying demands and high expectations of a failing English department.",2021,TV-MA,30,"['drama', 'comedy']",['US'],1,tt11834150,7.2,16331,0.0,0.0
tm1207097,Bill Burr Presents: Friends Who Kill,MOVIE,"In a night of killer comedy, Bill Burr hosts a showcase of his most raucous stand-up comic pals as they riff on everything from COVID to Michael Jackson.",2022,PG-13,73,"['comedy', 'documentation']",[],,tt20723672,4.5,1857,0.0,0.0
ts356951,Hurts Like Hell,SHOW,"From illegal gambling to match-fixing, discover the seedy underworld behind the once-revered sport of Muay Thai in this drama inspired by real events.",2022,TV-MA,50,"['drama', 'sport']",['TH'],1,tt21062288,8.4,83,0.0,0.0
tm1033470,Till Death,MOVIE,"After a romantic evening at their secluded lake house, a woman wakes up handcuffed to her dead husband. Trapped and isolated in the dead of winter, she must fight off hired killers to escape her late spouse's twisted plan.",2021,R,89,"['horror', 'thriller']",['US'],,tt11804152,5.8,20256,0.0,0.0
tm824160,Fear Street: Part Two - 1978,MOVIE,"Shadyside, 1978. School's out for summer and the activities at Camp Nightwing are about to begin. But when another Shadysider is possessed with the urge to kill, the fun in the sun becomes a gruesome fight for survival.",2021,,109,"['drama', 'horror', 'fantasy']",['US'],,tt9701940,6.7,60682,0.0,0.0
tm1064228,Fatherhood,MOVIE,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",2021,PG-13,109,"['drama', 'comedy']","['CA', 'US']",,tt4733624,6.6,34661,0.0,0.0
ts95572,The Serpent,SHOW,"The twisting, real-life story of Charles Sobhraj, a murderer, thief and seductive master of disguise, who was a hidden darkness in the mid-70's on Asia's hippie trail.",2021,TV-MA,57,"['crime', 'drama', 'thriller']",['GB'],1,tt7985576,7.6,42371,0.0,0.0
tm1185367,White Hot: The Rise & Fall of Abercrombie & Fitch,MOVIE,All the cool kids were wearing it. This documentary explores A&F's pop culture reign in the late '90s and early 2000s and how it thrived on exclusion.,2022,R,88,['documentation'],['US'],,tt19034522,5.7,4124,0.0,0.0
ts311989,jeen-yuhs,SHOW,"Kanye West docu-series, over 20 years in the making",2022,TV-MA,93,"['documentation', 'music']",['US'],1,tt14599438,8.0,8319,0.0,0.0
ts307649,Turning Point: 9/11 and the War on Terror,SHOW,"Modern history can be divided into two time frames: before 9/11 and after 9/11. This five-part docuseries is a cohesive chronicle of the September 11, 2001 attacks on the U.S., offering illuminating perspectives and personal stories of how the catastrophic events of that day changed the course of the nation.",2021,TV-14,62,"['war', 'history', 'documentation']",['US'],1,tt15260794,8.0,9132,0.0,0.0
ts305788,The Perfect Mother,SHOW,"Convinced of her daughter's innocence in a homicide, a devoted mother soon uncovers unsettling truths as the line between victim and perpetrator blurs.",2022,TV-MA,49,"['drama', 'thriller']","['FR', 'DE']",1,tt15341198,5.9,845,0.0,0.0
